"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize","yearSold","monthSold"
2212500,2021-08-13,"35 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"House",0,"2021","08"
3300000,2021-06-27,"8 Elder Entrance BURLEIGH HEADS","burleigh heads","QLD",4,4,3,"Duplex",539,"2021","06"
1100000,2021-06-20,"18 Pindari Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",506,"2021","06"
1309000,2021-06-10,"1-7 Skyline Tce BURLEIGH HEADS","burleigh heads","QLD",3,2,5,"House",2568,"2021","06"
1281000,2021-06-11,"2/5 Ferny Fairway BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"SemiDetached",0,"2021","06"
3750000,2021-06-20,"13 Deodar Drive BURLEIGH HEADS","burleigh heads","QLD",4,3,4,"House",539,"2021","06"
2200000,2021-07-29,"6 Elder Entrance BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2021","07"
905500,2021-08-01,"24 Sirec Way BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",672,"2021","08"
1900000,2021-06-12,"6 Cedar Court BURLEIGH HEADS","burleigh heads","QLD",5,2,1,"House",539,"2021","06"
9e+05,2021-06-20,"8 Mccubbin Court BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",1158,"2021","06"
1440000,2021-07-08,"1902 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",539,"2021","07"
868000,2021-06-22,"4 Quoll Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",600,"2021","06"
2300000,2021-08-18,"34 Tawarri Crescent BURLEIGH HEADS","burleigh heads","QLD",5,4,3,"House",574,"2021","08"
945000,2021-07-10,"53 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"House",1169,"2021","07"
1700000,2021-08-11,"38 Tawarri Crescent BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",680,"2021","08"
1106000,2021-07-15,"1/12 Ikkina Road BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"SemiDetached",0,"2021","07"
1775000,2021-07-30,"6 Spence Street BURLEIGH HEADS","burleigh heads","QLD",4,2,1,"House",418,"2021","07"
738000,2021-08-15,"2/184 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"House",359,"2021","08"
888000,2021-08-08,"44 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",1008,"2021","08"
305000,2021-06-27,"53/3 Township Drive BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"House",0,"2021","06"
1750000,2021-06-03,"1 Guyra Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2021","06"
2400000,2021-06-06,"8 Brake Street BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",405,"2021","06"
1850000,2021-04-21,"40 Banksia Broadway BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",615,"2021","04"
944500,2021-04-18,"2/19 Cedar Court BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"Duplex",0,"2021","04"
2400000,2021-05-11,"16 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,4,"House",0,"2021","05"
950000,2021-05-03,"19 Timbertop Mead BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",516,"2021","05"
1310000,2021-04-19,"21c Tabilban Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",216,"2021","04"
801000,2021-05-03,"2 Sirec Way BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",666,"2021","05"
975000,2021-05-20,"36 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",405,"2021","05"
1750000,2021-05-05,"11 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"House",405,"2021","05"
1700000,2021-05-04,"27 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,3,"House",567,"2021","05"
2886000,2021-05-15,"27 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",5,3,6,"House",775,"2021","05"
950000,2021-05-23,"4 Wairoo Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",516,"2021","05"
1900000,2021-06-06,"10 Guyra Avenue BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",612,"2021","06"
3750000,2021-06-01,"13 Deodar Drive BURLEIGH HEADS","burleigh heads","QLD",4,3,4,"House",539,"2021","06"
780000,2021-05-27,"3 Arbury Hill Close BURLEIGH HEADS","burleigh heads","QLD",3,2,4,"House",600,"2021","05"
675000,2021-05-23,"2009/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"House",0,"2021","05"
1575000,2021-05-20,"1 Albert Street BURLEIGH HEADS","burleigh heads","QLD",2,3,4,"House",367,"2021","05"
1030000,2021-05-20,"19 Glauca Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",729,"2021","05"
885000,2021-05-07,"14 Burleigh Glen Court BURLEIGH HEADS","burleigh heads","QLD",3,2,NA,"House",0,"2021","05"
1250000,2021-02-24,"20 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",0,"2021","02"
3300000,2021-03-22,"25 Awoonga Avenue BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",567,"2021","03"
890500,2021-03-09,"1/3 Symonds Road BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"SemiDetached",0,"2021","03"
4600000,2021-03-21,"99 George Street West BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"House",0,"2021","03"
1940000,2021-03-24,"8 Lemana Lane BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",516,"2021","03"
1434000,2021-03-22,"24 Lemana Lane BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",604,"2021","03"
1010000,2021-03-14,"15B Diana Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"SemiDetached",0,"2021","03"
1265000,2021-03-02,"9 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",0,"2021","03"
1690000,2021-03-02,"50 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",409,"2021","03"
3175000,2021-03-02,"45 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",405,"2021","03"
1625000,2021-03-16,"18 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"House",0,"2021","03"
1080000,2021-03-10,"65 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",1153,"2021","03"
2181000,2021-04-11,"3 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",415,"2021","04"
1110000,2021-03-01,"38 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",699,"2021","03"
1200000,2021-04-09,"17 Sea Eagle Drive BURLEIGH HEADS","burleigh heads","QLD",4,2,6,"House",1012,"2021","04"
1195000,2021-03-31,"82 Tabilban Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",0,"2021","03"
1340000,2021-04-18,"2/5 Gardenia Grove BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"SemiDetached",0,"2021","04"
1100000,2021-04-13,"43 Bunyip Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",981,"2021","04"
3e+06,2021-03-21,"27 Awoonga Avenue BURLEIGH HEADS","burleigh heads","QLD",3,1,NA,"House",567,"2021","03"
1.1e+07,2021-03-21,"10 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"House",0,"2021","03"
872000,2020-12-23,"4-8 Bunyip Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",559,"2020","12"
1300000,2020-12-17,"4 Gabrielle Grove BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",716,"2020","12"
732000,2021-01-04,"7 Orchna Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",622,"2021","01"
1200000,2020-12-21,"99 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",4,3,4,"House",1034,"2020","12"
790000,2021-02-18,"37 Sirec Way BURLEIGH HEADS","burleigh heads","QLD",5,2,3,"House",699,"2021","02"
775000,2021-01-03,"22 Sirec Way BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",655,"2021","01"
1150000,2020-12-17,"110 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",782,"2020","12"
1650000,2020-12-16,"74 Ocean Parade BURLEIGH HEADS","burleigh heads","QLD",3,2,3,"House",446,"2020","12"
9e+05,2020-12-14,"28 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"House",3413,"2020","12"
1980000,2020-12-07,"201/200 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",0,"2020","12"
691500,2021-01-03,"11 Cowell Drive BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",600,"2021","01"
1325000,2020-12-17,"33 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",627,"2020","12"
710000,2021-02-02,"7 Tipu Rise BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",746,"2021","02"
630000,2020-12-10,"2 Tillys Place BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",402,"2020","12"
915000,2020-12-18,"1/1854 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"NewHouseLand",0,"2020","12"
695000,2021-01-29,"19 Vantage Point Drive BURLEIGH HEADS","burleigh heads","QLD",1,1,NA,"House",544,"2021","01"
520000,2021-02-10,"10/4 Karri Court BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"House",0,"2021","02"
940000,2021-02-15,"2/1 Elder Entrance BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"SemiDetached",0,"2021","02"
1200000,2021-02-08,"31 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",5,2,3,"House",1235,"2021","02"
1960000,2020-12-17,"2/4 Fourth Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"Villa",0,"2020","12"
277500,2020-11-17,"38/3 Township Drive BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"Villa",0,"2020","11"
3200000,2020-10-15,"79 George Street BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",531,"2020","10"
2250000,2020-11-30,"93 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,7,"House",1257,"2020","11"
1100000,2020-11-02,"101 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",7,5,2,"House",1057,"2020","11"
1950000,2020-10-27,"24 Tawarri Crescent BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",332,"2020","10"
1075000,2020-11-09,"48 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",4,3,3,"House",0,"2020","11"
1910000,2020-11-07,"67 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,3,"House",1019,"2020","11"
932500,2020-12-03,"14 Reserve Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",417,"2020","12"
850000,2020-10-28,"40 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",1115,"2020","10"
850000,2020-11-24,"25/28 Vantage Point Drive BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",203,"2020","11"
675000,2020-12-03,"20 Sharscay Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",614,"2020","12"
850000,2020-11-20,"4 Dulcie Drive BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",0,"2020","11"
801000,2020-11-08,"1/17 Deodar Drive BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"Duplex",0,"2020","11"
740000,2020-11-25,"42 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",658,"2020","11"
1171000,2020-12-04,"45 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"House",1452,"2020","12"
1150000,2020-11-20,"43 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",0,"2020","11"
1680000,2020-12-04,"22 Diana Avenue BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",0,"2020","12"
1250000,2020-11-30,"1800 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",612,"2020","11"
1690000,2020-11-23,"62 Ocean Parade BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",793,"2020","11"
1300000,2020-11-23,"4 Anzac Parade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",506,"2020","11"
715000,2020-10-08,"23 Sharscay Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",844,"2020","10"
820000,2020-09-24,"2/2 Cedar Court BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"Duplex",262,"2020","09"
2095000,2020-09-01,"6A Spence Street BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",418,"2020","09"
627000,2020-08-23,"2/9 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"SemiDetached",0,"2020","08"
1e+06,2020-08-30,"106 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",1054,"2020","08"
550000,2020-08-24,"4/31 Tallebudgera Creek Road BURLEIGH HEADS","burleigh heads","QLD",3,2,3,"House",0,"2020","08"
1480000,2020-09-08,"34 Tawarri Cres BURLEIGH HEADS","burleigh heads","QLD",5,3,3,"House",0,"2020","09"
1080000,2020-09-04,"23 Ladds Ridge Rd BURLEIGH HEADS","burleigh heads","QLD",5,3,3,"House",670,"2020","09"
1350000,2020-09-06,"50 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",3,1,NA,"House",409,"2020","09"
750000,2020-08-27,"27 Glauca Street BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",1000,"2020","08"
720000,2020-09-27,"9 Tiarnna Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",797,"2020","09"
1725000,2020-09-04,"25 Mount St BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",0,"2020","09"
2250000,2020-09-14,"65 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,5,3,"House",991,"2020","09"
755000,2020-09-21,"14 Bunyip Street BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",647,"2020","09"
690000,2020-10-03,"45 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"House",604,"2020","10"
690000,2020-09-28,"2/30 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"SemiDetached",0,"2020","09"
1285000,2020-10-12,"1596 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",6,3,2,"House",938,"2020","10"
740000,2020-09-15,"36 Bunyip Street BURLEIGH HEADS","burleigh heads","QLD",3,1,4,"NewHouseLand",660,"2020","09"
1200000,2020-09-06,"46 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"House",568,"2020","09"
2150000,2020-08-23,"9 Diana Avenue BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",0,"2020","08"
920000,2020-06-21,"11/1614 Gold Coast Hwy BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"Terrace",0,"2020","06"
735000,2020-08-02,"196 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",4,3,3,"House",607,"2020","08"
1085000,2020-05-11,"10 Tabilban Street BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",577,"2020","05"
1025000,2020-06-25,"1/1 Kingfisher Crescent BURLEIGH HEADS","burleigh heads","QLD",5,3,2,"SemiDetached",0,"2020","06"
642000,2020-07-08,"14 Ardisia Court BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",632,"2020","07"
2415000,2020-07-28,"7 Tawarri Crescent BURLEIGH HEADS","burleigh heads","QLD",6,3,2,"House",0,"2020","07"
1680000,2020-05-13,"34 Wairoo Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",0,"2020","05"
615000,2020-06-18,"2/7 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"Duplex",108,"2020","06"
910000,2020-06-02,"48 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,4,"House",759,"2020","06"
6e+05,2020-07-19,"1/25 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"Duplex",0,"2020","07"
755000,2020-06-12,"19 Glauca Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",729,"2020","06"
750000,2020-08-02,"59 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",1056,"2020","08"
830000,2020-06-09,"192 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",607,"2020","06"
648000,2020-08-04,"17 Sharscay Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",0,"2020","08"
875000,2020-06-08,"30 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",1490,"2020","06"
1200000,2020-08-17,"10 Lemana Lane BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",516,"2020","08"
1270000,2020-08-04,"8 Anzac Parade BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",506,"2020","08"
8e+05,2020-08-17,"21 Page Parade BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",835,"2020","08"
1200000,2020-07-19,"50 Djerral Avenue BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",519,"2020","07"
885000,2020-08-08,"1/22 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"SemiDetached",0,"2020","08"
910000,2020-01-26,"58 Djerral Avenue BURLEIGH HEADS","burleigh heads","QLD",3,1,3,"House",519,"2020","01"
650000,2020-02-03,"33 Cowell Drive BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",719,"2020","02"
1100000,2020-03-01,"54 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,3,"NewHouseLand",645,"2020","03"
765000,2020-03-17,"2/4 Ferny Fairway BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",0,"2020","03"
282000,2020-02-02,"124/3 Township Drive BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"Villa",0,"2020","02"
645000,2020-02-02,"13 Tiarnna Close BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",683,"2020","02"
850000,2020-02-03,"100 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",6,3,2,"House",0,"2020","02"
735000,2020-02-17,"11A Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",696,"2020","02"
910000,2020-01-30,"8 Tanjenong Place BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",1024,"2020","01"
670000,2020-03-10,"8 Harpullia Rise BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",609,"2020","03"
1040000,2020-02-26,"16 Tabilban Street BURLEIGH HEADS","burleigh heads","QLD",4,2,4,"House",602,"2020","02"
605000,2020-01-25,"3 Harpullia Rise BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",710,"2020","01"
1015000,2020-01-31,"20 Deodar Drive BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",536,"2020","01"
990000,2020-03-16,"22 Banksia Broadway BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",521,"2020","03"
7e+05,2020-04-10,"1 Quoll Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",708,"2020","04"
672500,2020-02-18,"30 Wonga Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",600,"2020","02"
1605000,2020-03-09,"20 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",2,2,4,"House",604,"2020","03"
825000,2020-04-13,"3 Quoll Close BURLEIGH HEADS","burleigh heads","QLD",5,3,3,"House",671,"2020","04"
630000,2020-03-23,"11 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",841,"2020","03"
1100000,2020-02-25,"47 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",3,1,NA,"House",766,"2020","02"
950000,2019-11-05,"31 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",594,"2019","11"
1860000,2019-11-24,"129 George Street BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2019","11"
2400000,2019-11-14,"32 West Street BURLEIGH HEADS","burleigh heads","QLD",3,2,5,"House",792,"2019","11"
615250,2019-11-21,"16 Wonga Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",690,"2019","11"
2400000,2019-11-24,"18 Elanora Drive BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",592,"2019","11"
785000,2019-12-22,"24 Sky Royal Terrace BURLEIGH HEADS","burleigh heads","QLD",5,2,3,"House",0,"2019","12"
1522000,2019-11-20,"35A Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2019","11"
1150000,2019-11-04,"5 Pindari Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",0,"2019","11"
597000,2019-11-24,"Lot 5, 37 Wonga Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",634,"2019","11"
1095000,2019-12-06,"82 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",902,"2019","12"
1750000,2020-01-06,"22 George Street East BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",405,"2020","01"
1e+06,2019-12-19,"4 Koel Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",335,"2019","12"
688000,2019-12-04,"7 Timbertop Mead BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"House",506,"2019","12"
425000,2020-01-13,"Unit 7/27 Tallebudgera Creek Rd BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"Villa",0,"2020","01"
1e+06,2019-12-20,"2/4 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"SemiDetached",0,"2019","12"
1650000,2020-01-13,"34 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2020","01"
871000,2019-11-24,"6 Maldives Way BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",415,"2019","11"
1325000,2020-01-20,"30 George Street East BURLEIGH HEADS","burleigh heads","QLD",8,4,2,"House",405,"2020","01"
2300000,2019-12-08,"41 Acanthus Avenue BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2019","12"
863000,2019-10-22,"48 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",5,3,4,"House",759,"2019","10"
949000,2019-09-30,"21 Tabilban Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",663,"2019","09"
1020000,2019-09-30,"11 Skyline Terrace BURLEIGH HEADS","burleigh heads","QLD",3,2,4,"House",854,"2019","09"
1e+06,2019-10-01,"28 Banksia Broadway Street BURLEIGH HEADS","burleigh heads","QLD",3,1,3,"House",594,"2019","10"
6e+05,2019-10-06,"5 Tiarnna Close BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",472,"2019","10"
820000,2019-10-10,"4 Alex Keith Court BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"House",0,"2019","10"
565000,2019-10-03,"4 Marlee Crt BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",622,"2019","10"
1450000,2019-09-18,"8 Ferny Fairway BURLEIGH HEADS","burleigh heads","QLD",4,2,6,"House",539,"2019","09"
5375000,2019-09-21,"1 Short Street BURLEIGH HEADS","burleigh heads","QLD",5,4,2,"House",810,"2019","09"
640000,2019-10-10,"4 Quoll Close BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"House",600,"2019","10"
1200000,2019-09-24,"64 Ocean Parade BURLEIGH HEADS","burleigh heads","QLD",4,2,1,"House",794,"2019","09"
715000,2019-10-20,"34 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"House",1603,"2019","10"
1290000,2019-10-07,"16 View Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"House",0,"2019","10"
823000,2019-09-18,"10 Ladds Ridge Road BURLEIGH HEADS","burleigh heads","QLD",4,3,5,"House",1503,"2019","09"
1330000,2019-10-19,"88 Ocean Parade BURLEIGH HEADS","burleigh heads","QLD",7,5,3,"House",809,"2019","10"
1450000,2019-11-01,"19 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",3,2,3,"House",0,"2019","11"
857500,2019-10-27,"2/1890 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"Duplex",0,"2019","10"
1405500,2019-09-22,"6 Ikkina Road BURLEIGH HEADS","burleigh heads","QLD",5,2,2,"House",607,"2019","09"
1405500,2019-09-22,"8 Ikkina Road BURLEIGH HEADS","burleigh heads","QLD",4,2,3,"House",541,"2019","09"
910000,2019-09-26,"20 Ferny Fairway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"House",536,"2019","09"
660000,2019-08-15,"108 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"House",506,"2019","08"
890000,2019-07-15,"150 Ocean Parade BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"House",794,"2019","07"
