"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize"
"1600000","2022-10-19","3/24 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1200000","2022-11-06","18/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"870000","2022-10-20","36/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"780000","2022-10-18","25/19-23 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1625000","2022-11-28","9/170 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","3036"
"1130000","2022-11-17","8/28-32 Vantage Point Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","2","ApartmentUnitFlat","0"
"1900000","2022-11-24","3/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","1","ApartmentUnitFlat","0"
"800000","2022-11-07","4/1927 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"4000000","2022-11-03","1701/112 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","ApartmentUnitFlat","0"
"700000","2022-10-31","21/1880-1888 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"2050000","2022-10-18","29/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"850000","2022-12-06","4/27 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","809"
"850000","2022-11-15","1/27 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1625000","2022-12-04","9/170-180 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"910000","2022-09-06","15C/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"660000","2022-09-20","603/1855 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1225000","2022-09-03","36/202 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"1050000","2022-08-14","17B/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1315000","2022-08-16","7/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"930000","2022-09-04","3D/238 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1380000","2022-08-18","7A/238 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"930000","2022-09-20","38/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"760000","2022-08-17","10/7 First Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1600000","2022-08-24","92/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"865000","2022-08-17","9C/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1200000","2022-08-26","7/68 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","1012"
"640000","2022-09-19","UNIT 3/1911 GOLD COAST HIGHWAY BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","79"
"1180000","2022-08-27","7/170-180 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1300000","2022-09-28","23/30-40 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1190000","2022-10-13","16/28-32 Vantage Point Drive BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","3","3","ApartmentUnitFlat","1"
"685000","2022-09-06","7/1933 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1110000","2022-09-30","5/1 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","1011"
"1200000","2022-08-17","18/82 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"806000","2022-10-02","3/14 Brake Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"725000","2022-06-29","331/15 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"775000","2022-06-04","101/1855 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"650000","2022-07-24","503/1855 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"820000","2022-06-05","306/7 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"700000","2022-06-16","1/16 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"1311000","2022-07-27","4/29 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1530000","2022-06-13","1/100 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","2023"
"910000","2022-06-27","10/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"650000","2022-06-17","45/29 Burleigh Street Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"850000","2022-07-13","1/3 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","1113"
"900000","2022-07-01","2/5 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","176"
"740000","2022-07-25","20/1880-1888 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","96"
"2400000","2022-08-04","48/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"2548000","2022-06-16","16/194 - 198 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1640000","2022-07-21","2/164 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","1011"
"650000","2022-07-17","7/1931 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"805000","2022-07-25","802/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","5000"
"1330000","2022-07-26","2902/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"830000","2022-08-04","50/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","117"
"810000","2022-08-10","19/29A Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"1280000","2022-04-21","24/202 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"475000","2022-04-15","49/1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"1400000","2022-04-30","20/24 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","2000"
"2200000","2022-03-18","2084/2 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1380000","2022-04-13","16B/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2800000","2022-03-22","ONE Burleigh Headland Apartment 4 / 1 Nathan Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"770000","2022-03-25","3/5 Hibiscus Haven BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","ApartmentUnitFlat","539"
"720000","2022-05-09","10/1 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"905000","2022-04-21","5A/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"767500","2022-06-02","7/34 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"612000","2022-03-31","16/29A Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"800000","2022-04-17","3/34 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1900000","2022-05-06","29E/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"655000","2022-05-30","5/32 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"770000","2022-05-02","15/19-23 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"885000","2022-04-26","11F/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"820000","2022-05-10","33/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"985000","2022-05-10","51/4 Park Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"722500","2022-05-20","27/1880 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"1290000","2022-04-25","10/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2050000","2022-02-04","2026/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"780000","2022-01-23","301/29 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"800000","2022-02-24","1/1 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"820000","2022-02-01","5/5 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","114"
"1004000","2022-01-24","6/7 Albert Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","2","ApartmentUnitFlat","0"
"865000","2022-01-27","39/29 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"2425000","2022-01-13","2082/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"835000","2022-01-20","3/34 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"1950000","2022-01-18","10/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1565000","2022-02-08","1/158 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","ApartmentUnitFlat","1012"
"2495000","2022-02-20","19/194-198 The Esplanade Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1375000","2022-02-09","2073/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"695000","2022-01-31","18/1880 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"745000","2022-03-17","901/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"800000","2022-03-15","19/19-23 George Street East BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"910000","2022-02-07","12/6 Fifth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"775500","2022-03-06","1112/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"3175000","2022-03-17","39/186 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"750000","2022-02-28","3/1931 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1150000","2022-03-18","2/28 Bullimah Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"749900","2021-11-02","7/1969-1971 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2250000","2021-12-02","Lot 60/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"765000","2021-11-15","342/15 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"940000","2021-12-08","21/1941 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"825000","2021-12-19","Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"3000000","2021-11-13","5 Elder Entrance BURLEIGH HEADS","BURLEIGH HEADS","QLD","13","6","7","BlockOfUnits","539"
"1090000","2021-10-31","26/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2180000","2021-11-23","9/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","1","1","ApartmentUnitFlat","0"
"815000","2021-11-04","1/34 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","782"
"1263000","2021-11-25","12/74-76 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"930000","2021-11-30","5/6 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"650000","2021-11-09","19/6 Fifth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1660000","2021-11-24","3/194-198 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1952000","2021-12-18","43/146-156 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"980000","2021-12-23","2019/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"1200000","2021-12-16","71/72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"765000","2021-11-21","6/34 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"2060000","2022-01-12","27/24 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"450000","2022-01-01","5/10 Beelyu Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","undefined","ApartmentUnitFlat","0"
"550000","2022-01-01","6/10 Beelyu Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","undefined","ApartmentUnitFlat","0"
"856000","2021-10-03","12/106 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"725000","2021-09-30","4/15 Nathan Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1080000","2021-09-20","19B/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1135000","2021-09-02","26/2 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"775000","2021-09-14","702/29 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"383000","2021-09-30","25/1921 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"677500","2021-10-05","4/34 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"651000","2021-09-02","1038/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"910000","2021-09-15","9C/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"670000","2021-10-24","33/6 Fifth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1700000","2021-08-31","1/194-198 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"791000","2021-09-23","206/19 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1810000","2021-09-14","12/100 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1420000","2021-09-07","107/45 Hayle Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"725000","2021-10-01","2/20 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"775000","2021-10-12","29/1 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"827500","2021-09-29","302/7 West Burleigh Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"1198000","2021-10-13","8/30 Ikkina Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","4","2","1","ApartmentUnitFlat","0"
"910000","2021-10-08","1/23 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"610000","2021-10-10","7/30 Ikkina Road BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"695000","2021-06-27","2/1 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"2300000","2021-07-18","2102/2 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","2","ApartmentUnitFlat","0"
"790000","2021-06-30","1103/1855 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"1070000","2021-07-02","1/29 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1050000","2021-07-29","20/100 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"600000","2021-07-28","318/15 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"525000","2021-08-22","12/1911 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"920000","2021-07-14","18c/3 Second Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1185000","2021-06-29","5/114 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1750000","2021-07-28","13/106-108 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"780000","2021-08-13","503/29 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"425000","2021-08-22","15/16 Djerral Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"1460000","2021-08-18","36/30-40 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"850000","2021-08-15","2/11 East Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","2","ApartmentUnitFlat","0"
"670000","2021-08-19","2803/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"1185000","2021-08-01","903/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"720000","2021-08-25","2006/1 Ocean St BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"3775000","2021-08-22","34/106-108 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","3","ApartmentUnitFlat","0"
"760000","2021-08-13","102/29 Hill Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1805000","2021-08-29","21/146 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"855000","2021-06-08","4/13 Stephens Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"738000","2021-06-08","12/14 Brake Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"3800000","2021-06-23","1796 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","12","7","7","BlockOfUnits","1300"
"825000","2021-06-07","2073/2-14 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"550000","2021-06-07","11/29A Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"650000","2021-06-09","904/220 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"560000","2021-06-20","24/29 Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"735000","2021-06-22","6B/52 Goodwin Terrace BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"1535000","2021-06-23","1/44 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","0"
"560000","2021-06-09","3/1 Burrabee BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"690000","2021-06-14","2/29a Burleigh Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","1","ApartmentUnitFlat","0"
"3200000","2021-06-03","30/106-108 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","3","ApartmentUnitFlat","0"
"1150000","2021-06-11","25/100 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"782000","2021-06-01","1/3 Ewart Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","146"
"552000","2021-06-22","1/12 Stanley Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","1","1","ApartmentUnitFlat","524"
"630000","2021-06-06","17/1880 Gold Coast Highway BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"770000","2021-06-23","31/5 Fourth Avenue BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","0"
"2950000","2021-06-02","2141/2 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","3","3","ApartmentUnitFlat","0"
"445000","2021-06-27","1020/1 Ocean Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","1","1","1","ApartmentUnitFlat","0"
"2050000","2021-06-09","25/22 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","3","2","2","ApartmentUnitFlat","0"
"915000","2021-05-23","99/70-72 The Esplanade BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","1","ApartmentUnitFlat","0"
"800000","2021-04-29","9/2 Brake Street BURLEIGH HEADS","BURLEIGH HEADS","QLD","2","2","2","ApartmentUnitFlat","891"
